Mnemonic,Description,,"Std Chg","CPT or HCPC ","Rev Code","Inpt or Outpt","Aetna Commercial","AllWays Commercial","AllWays MassHealth","Beacon Commercial","Beacon Medicaid","Beacon Medicare","BCBSMA HMO Commercial","BCBSMA IND Commercial","BCBSMA PPO Commercial",BMCHNP,"CDPHP Commercial","CIGNA Commercial","Connecticare Commercial","FALLON Commercial","Fallon MCRHMO","Fallon Navicare","First Health Coventry",HPHC,HNE,"HNE MCRHMO",Multiplan,MVP,"Self Pay","Tufts Public Plan Masshealth & QHP Subsidized","Tufts Public Plan QHP Non Subsidized",Tufts,Unicare,United,"United Optum BH Commercial","United Optum BH Medicaid",Min,Max
C188400000,"Catheter Spider 4 SPD2US040320","Facility Supplies",2445.19,C1884,0272,OP,2173.77391,2139.296731,904.7203000000001,N/A,N/A,N/A,1440.7059479999998,1547.80527,1516.995876,N/A,2200.6710000000003,2200.6710000000003,2322.9305,2274.0267000000003,N/A,N/A,2274.0267000000003,2322.9305,1852.9649820000002,N/A,2200.6710000000003,2200.6710000000003,2322.9305,1494.01109,1709.18781,2078.4115,1442.6621,2200.6710000000003,N/A,N/A,904.7203000000001,2322.9305
C188400001,"Embolization Particles","Facility Supplies",422.58,C1884,0272,OP,375.67361999999997,369.715242,156.3546,N/A,N/A,N/A,248.98413599999998,267.49314,262.16863199999995,N/A,380.322,380.322,401.45099999999996,392.9994,N/A,N/A,392.9994,401.45099999999996,320.231124,N/A,380.322,380.322,401.45099999999996,258.19638,295.38341999999994,359.193,249.32219999999998,380.322,N/A,N/A,156.3546,401.45099999999996
C188600000,"Catheter Bronch M005ATS25010","Facility Supplies",4565.33,C1886,0278,OP,4058.57837,3994.207217,1689.1721,N/A,N/A,N/A,2689.8924359999996,2889.85389,2832.330732,N/A,4108.7970000000005,4108.7970000000005,4337.063499999999,4245.7569,N/A,N/A,4245.7569,4337.063499999999,3459.607074,N/A,4108.7970000000005,4108.7970000000005,4337.063499999999,2789.4166299999997,3191.16567,3880.5305,2693.5447,4108.7970000000005,N/A,N/A,1689.1721,4337.063499999999
C188600000,"Catheter Bronch M005ATS25010","Facility Supplies",4747.93,C1886,0278,IP,4220.90977,4153.963957,2279.0064,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,4273.137000000001,4273.137000000001,4510.5335000000005,4415.5749000000005,Grouper,Grouper,4510.5335000000005,4510.5335000000005,Grouper,Grouper,4273.137000000001,4273.137000000001,4510.5335000000005,2900.9852300000002,3318.80307,4035.7405000000003,Grouper,4273.137000000001,N/A,N/A,2279.0064,4510.5335000000005
C188700000,"Cath Guiding-Inf/Perf  100-200","Facility Supplies",305.16,C1887,0272,OP,271.28724000000005,266.984484,112.90920000000001,N/A,N/A,N/A,179.800272,193.16628000000003,189.321264,N/A,274.644,274.644,289.902,283.7988,N/A,N/A,283.7988,289.902,231.25024800000003,N/A,274.644,274.644,289.902,186.45276,213.30684,259.386,180.0444,274.644,N/A,N/A,112.90920000000001,289.902
C188700001,"Cath Guiding-Inf/Perf 200-300","Facility Supplies",508.59,C1887,0272,OP,452.13651,444.965391,188.17829999999998,N/A,N/A,N/A,299.66122799999994,321.93746999999996,315.52923599999997,N/A,457.731,457.731,483.16049999999996,472.9887,N/A,N/A,472.9887,483.16049999999996,385.409502,N/A,457.731,457.731,483.16049999999996,310.74849,355.50440999999995,432.3015,300.06809999999996,457.731,N/A,N/A,188.17829999999998,483.16049999999996
C188700002,"Cath Guiding-Inf/Perf  200-300","Facility Supplies",508.59,C1887,0272,OP,452.13651,444.965391,188.17829999999998,N/A,N/A,N/A,299.66122799999994,321.93746999999996,315.52923599999997,N/A,457.731,457.731,483.16049999999996,472.9887,N/A,N/A,472.9887,483.16049999999996,385.409502,N/A,457.731,457.731,483.16049999999996,310.74849,355.50440999999995,432.3015,300.06809999999996,457.731,N/A,N/A,188.17829999999998,483.16049999999996
C188700003,"Cath Guiding-Inf/Perf 400-500","Facility Supplies",915.47,C1887,0272,OP,813.85283,800.944703,338.7239,N/A,N/A,N/A,539.394924,579.49251,567.957588,N/A,823.923,823.923,869.6965,851.3871,N/A,N/A,851.3871,869.6965,693.7431660000001,N/A,823.923,823.923,869.6965,559.35217,639.9135299999999,778.1495,540.1273,823.923,N/A,N/A,338.7239,869.6965
C188700004,"Cath Guiding-Inf/Perf 500-600","Facility Supplies",1118.91,C1887,0272,OP,994.71099,978.9343590000001,413.99670000000003,N/A,N/A,N/A,659.261772,708.27003,694.171764,N/A,1007.0190000000001,1007.0190000000001,1062.9645,1040.5863000000002,N/A,N/A,1040.5863000000002,1062.9645,847.9099980000001,N/A,1007.0190000000001,1007.0190000000001,1062.9645,683.6540100000001,782.11809,951.0735000000001,660.1569000000001,1007.0190000000001,N/A,N/A,413.99670000000003,1062.9645
C188700005,"Catheter Crosser","Facility Supplies",4487.66,C1887,0278,OP,3989.52974,3926.253734,1660.4342,N/A,N/A,N/A,2644.1292719999997,2840.68878,2784.1442639999996,N/A,4038.894,4038.894,4263.277,4173.5238,N/A,N/A,4173.5238,4263.277,3400.748748,N/A,4038.894,4038.894,4263.277,2741.96026,3136.87434,3814.511,2647.7194,4038.894,N/A,N/A,1660.4342,4263.277
C188700006,"Catheter Selectsite C0304-L69","Facility Supplies",1037.41,C1887,0278,OP,922.2574900000001,907.6300090000001,383.8417,N/A,N/A,N/A,611.241972,656.6805300000001,643.609164,N/A,933.6690000000001,933.6690000000001,985.5395,964.7913000000001,N/A,N/A,964.7913000000001,985.5395,786.149298,N/A,933.6690000000001,933.6690000000001,985.5395,633.85751,725.14959,881.7985,612.0719,933.6690000000001,N/A,N/A,383.8417,985.5395
C188700007,"Progreat Catheter","Facility Supplies",626.26,C1887,0278,OP,556.74514,547.914874,231.7162,N/A,N/A,N/A,368.99239199999994,396.42258,388.531704,N/A,563.634,563.634,594.947,582.4218000000001,N/A,N/A,582.4218000000001,594.947,474.579828,N/A,563.634,563.634,594.947,382.64486,437.75573999999995,532.321,369.49339999999995,563.634,N/A,N/A,231.7162,594.947
C188700008,"Sheath Aptus Steerable","Facility Supplies",1019.44,C1887,0272,OP,906.2821600000001,891.9080560000001,377.19280000000003,N/A,N/A,N/A,600.654048,645.30552,632.460576,N/A,917.4960000000001,917.4960000000001,968.468,948.0792000000001,N/A,N/A,948.0792000000001,968.468,772.5316320000001,N/A,917.4960000000001,917.4960000000001,968.468,622.87784,712.58856,866.524,601.4696,917.4960000000001,N/A,N/A,377.19280000000003,968.468
C189200000,"Enternal Access Dilator","Facility Supplies",154.08,C1892,0278,OP,136.97712,134.804592,57.009600000000006,N/A,N/A,N/A,90.783936,97.53264000000001,95.591232,N/A,138.67200000000003,138.67200000000003,146.376,143.29440000000002,N/A,N/A,143.29440000000002,146.376,116.76182400000002,N/A,138.67200000000003,138.67200000000003,146.376,94.14288,107.70192,130.96800000000002,90.9072,138.67200000000003,N/A,N/A,57.009600000000006,146.376
C189200001,"Intro/Sheath Guid/Intrc*50-100","Facility Supplies",153.26,C1892,0278,OP,136.24814,134.087174,56.706199999999995,N/A,N/A,N/A,90.30079199999999,97.01357999999999,95.08250399999999,N/A,137.934,137.934,145.59699999999998,142.5318,N/A,N/A,142.5318,145.59699999999998,116.140428,N/A,137.934,137.934,145.59699999999998,93.64186,107.12874,130.271,90.42339999999999,137.934,N/A,N/A,56.706199999999995,145.59699999999998
C189200002,"Intro/Sheath Guid/Intrcar*0-50","Facility Supplies",51.54,C1892,0278,OP,45.81906,45.092346,19.0698,N/A,N/A,N/A,30.367367999999995,32.62482,31.975415999999996,N/A,46.386,46.386,48.962999999999994,47.9322,N/A,N/A,47.9322,48.962999999999994,39.057012,N/A,46.386,46.386,48.962999999999994,31.49094,36.02646,43.809,30.408599999999996,46.386,N/A,N/A,19.0698,48.962999999999994
C189200003,"Introducer/Sheath Safe","Facility Supplies",608.4,C1892,0272,OP,540.8676,532.28916,225.10799999999998,N/A,N/A,N/A,358.46927999999997,385.11719999999997,377.45135999999997,N/A,547.56,547.56,577.9799999999999,565.812,N/A,N/A,565.812,577.9799999999999,461.04552,N/A,547.56,547.56,577.9799999999999,371.7324,425.2716,517.14,358.95599999999996,547.56,N/A,N/A,225.10799999999998,577.9799999999999
C189300000,"Swartz Introducer","Facility Supplies",391.31,C1893,0278,OP,347.87459,342.357119,144.7847,N/A,N/A,N/A,230.55985199999998,247.69923,242.768724,N/A,352.17900000000003,352.17900000000003,371.74449999999996,363.91830000000004,N/A,N/A,363.91830000000004,371.74449999999996,296.534718,N/A,352.17900000000003,352.17900000000003,371.74449999999996,239.09041,273.52569,332.6135,230.8729,352.17900000000003,N/A,N/A,144.7847,371.74449999999996
C189400000,"Embosafe Dialysis Sheath","Facility Supplies",86.6,C1894,0278,OP,76.9874,75.76634,32.041999999999994,N/A,N/A,N/A,51.024719999999995,54.8178,53.72663999999999,N/A,77.94,77.94,82.27,80.538,N/A,N/A,80.538,82.27,65.62548,N/A,77.94,77.94,82.27,52.9126,60.53339999999999,73.61,51.093999999999994,77.94,N/A,N/A,32.041999999999994,82.27
C189400001,"Introduc/Sheath Nonlase*50-100","Facility Supplies",153.26,C1894,0278,OP,136.24814,134.087174,56.706199999999995,N/A,N/A,N/A,90.30079199999999,97.01357999999999,95.08250399999999,N/A,137.934,137.934,145.59699999999998,142.5318,N/A,N/A,142.5318,145.59699999999998,116.140428,N/A,137.934,137.934,145.59699999999998,93.64186,107.12874,130.271,90.42339999999999,137.934,N/A,N/A,56.706199999999995,145.59699999999998
C189400002,"Introduc/Sheath Nonlaser*01-50","Facility Supplies",51.54,C1894,0272,OP,45.81906,45.092346,19.0698,N/A,N/A,N/A,30.367367999999995,32.62482,31.975415999999996,N/A,46.386,46.386,48.962999999999994,47.9322,N/A,N/A,47.9322,48.962999999999994,39.057012,N/A,46.386,46.386,48.962999999999994,31.49094,36.02646,43.809,30.408599999999996,46.386,N/A,N/A,19.0698,48.962999999999994
C189400003,"Introducer Sheath","Facility Supplies",94.91,C1894,0278,OP,84.37499,83.036759,35.1167,N/A,N/A,N/A,55.92097199999999,60.07803,58.882163999999996,N/A,85.419,85.419,90.16449999999999,88.2663,N/A,N/A,88.2663,90.16449999999999,71.922798,N/A,85.419,85.419,90.16449999999999,57.99001,66.34209,80.67349999999999,55.9969,85.419,N/A,N/A,35.1167,90.16449999999999
C189400004,"Tray First FX *3750-4000","Facility Supplies",7883.97,C1894,0272,OP,7008.84933,6897.685353000001,2917.0689,N/A,N/A,N/A,4645.235124,4990.5530100000005,4891.214988,N/A,7095.573,7095.573,7489.7715,7332.092100000001,N/A,N/A,7332.092100000001,7489.7715,5974.472466,N/A,7095.573,7095.573,7489.7715,4817.10567,5510.89503,6701.3745,4651.5423,7095.573,N/A,N/A,2917.0689,7489.7715
C189500000,"Lead Defib Secure","Facility Supplies",6178.71,C1895,0278,OP,5492.87319,5405.753379,2286.1227,N/A,N/A,N/A,3640.495932,3911.12343,3833.271684,N/A,5560.839,5560.839,5869.7744999999995,5746.2003,N/A,N/A,5746.2003,5869.7744999999995,4682.226438000001,N/A,5560.839,5560.839,5869.7744999999995,3775.19181,4318.91829,5251.903499999999,3645.4388999999996,5560.839,N/A,N/A,2286.1227,5869.7744999999995
C189500001,"Lead Defib Sprint; Single Coil","Facility Supplies",11381.08,C1895,0275,OP,10117.78012,9957.306892,4210.9996,N/A,N/A,N/A,6705.732335999999,7204.22364,7060.822031999999,N/A,10242.972,10242.972,10812.026,10584.404400000001,N/A,N/A,10584.404400000001,10812.026,8624.582424,N/A,10242.972,10242.972,10812.026,6953.8398799999995,7955.374919999999,9673.918,6714.8372,10242.972,N/A,N/A,4210.9996,10812.026
C189600000,"Lead Emblem S-Icd","Facility Supplies",8573.2,C1896,0278,OP,7621.5748,7500.692680000001,3172.0840000000003,N/A,N/A,N/A,5051.3294399999995,5426.8356,5318.81328,N/A,7715.880000000001,7715.880000000001,8144.54,7973.076000000001,N/A,N/A,7973.076000000001,8144.54,6496.770960000001,N/A,7715.880000000001,7715.880000000001,8144.54,5238.225200000001,5992.6668,7287.22,5058.188,7715.880000000001,N/A,N/A,3172.0840000000003,8144.54
C189700000,"Pack Stimulation Lead Test Tl2","Facility Supplies",858.56,C1897,0278,OP,763.2598399999999,751.154144,317.6672,N/A,N/A,N/A,505.8635519999999,543.46848,532.6506239999999,N/A,772.704,772.704,815.632,798.4608,N/A,N/A,798.4608,815.632,650.616768,N/A,772.704,772.704,815.632,524.58016,600.13344,729.776,506.55039999999997,772.704,N/A,N/A,317.6672,815.632
C189700001,"Kit Lead Trial 977D260","Facility Supplies",1748.41,C1897,0278,OP,1554.3364900000001,1529.683909,646.9117,N/A,N/A,N/A,1030.163172,1106.74353,1084.713564,N/A,1573.5690000000002,1573.5690000000002,1660.9895,1626.0213,N/A,N/A,1626.0213,1660.9895,1324.9450980000001,N/A,1573.5690000000002,1573.5690000000002,1660.9895,1068.27851,1222.13859,1486.1485,1031.5619,1573.5690000000002,N/A,N/A,646.9117,1660.9895
C189800000,"Capsurefix Lead","Facility Supplies",1732.26,C1898,0275,OP,1539.97914,1515.554274,640.9362,N/A,N/A,N/A,1020.6475919999999,1096.52058,1074.694104,N/A,1559.034,1559.034,1645.647,1611.0018,N/A,N/A,1611.0018,1645.647,1312.7066280000001,N/A,1559.034,1559.034,1645.647,1058.41086,1210.8497399999999,1472.421,1022.0333999999999,1559.034,N/A,N/A,640.9362,1645.647
C189800001,"Lead Capsure Fix MRI","Facility Supplies",1614.31,C1898,0275,OP,1435.12159,1412.359819,597.2946999999999,N/A,N/A,N/A,951.1514519999998,1021.8582299999999,1001.5179239999999,N/A,1452.879,1452.879,1533.5945,1501.3083,N/A,N/A,1501.3083,1533.5945,1223.324118,N/A,1452.879,1452.879,1533.5945,986.34341,1128.40269,1372.1634999999999,952.4428999999999,1452.879,N/A,N/A,597.2946999999999,1533.5945
C189800002,"Lead Fineline II","Facility Supplies",1283.85,C1898,0275,OP,1141.34265,1123.2403649999999,475.02449999999993,N/A,N/A,N/A,756.4444199999999,812.67705,796.5005399999999,N/A,1155.465,1155.465,1219.6574999999998,1193.9805,N/A,N/A,1193.9805,1219.6574999999998,972.90153,N/A,1155.465,1155.465,1219.6574999999998,784.4323499999999,897.4111499999999,1091.2724999999998,757.4714999999999,1155.465,N/A,N/A,475.02449999999993,1219.6574999999998
C189800003,"Lead Select Secure","Facility Supplies",953.35,C1898,0278,OP,847.52815,834.085915,352.7395,N/A,N/A,N/A,561.7138199999999,603.47055,591.45834,N/A,858.015,858.015,905.6825,886.6155000000001,N/A,N/A,886.6155000000001,905.6825,722.4486300000001,N/A,858.015,858.015,905.6825,582.49685,666.39165,810.3475,562.4765,858.015,N/A,N/A,352.7395,905.6825
C189800004,"Lead Tendril St","Facility Supplies",1798.16,C1898,0275,OP,1598.5642400000002,1573.210184,665.3192,N/A,N/A,N/A,1059.475872,1138.23528,1115.578464,N/A,1618.344,1618.344,1708.252,1672.2888000000003,N/A,N/A,1672.2888000000003,1708.252,1362.6456480000002,N/A,1618.344,1618.344,1708.252,1098.67576,1256.91384,1528.436,1060.9144,1618.344,N/A,N/A,665.3192,1708.252
C189800005,"Lead Tendrilst 1888-","Facility Supplies",1685.77,C1898,0275,OP,1498.64953,1474.880173,623.7349,N/A,N/A,N/A,993.2556839999999,1067.09241,1045.851708,N/A,1517.193,1517.193,1601.4814999999999,1567.7661,N/A,N/A,1567.7661,1601.4814999999999,1277.476506,N/A,1517.193,1517.193,1601.4814999999999,1030.00547,1178.35323,1432.9044999999999,994.6043,1517.193,N/A,N/A,623.7349,1601.4814999999999
C189800006,Lead-Medtronic,"Facility Supplies",1726.13,C1898,0275,OP,1534.5295700000001,1510.191137,638.6681,N/A,N/A,N/A,1017.035796,1092.64029,1070.891052,N/A,1553.517,1553.517,1639.8235,1605.3009000000002,N/A,N/A,1605.3009000000002,1639.8235,1308.061314,N/A,1553.517,1553.517,1639.8235,1054.66543,1206.56487,1467.2105000000001,1018.4167,1553.517,N/A,N/A,638.6681,1639.8235
C189800007,"Ventricular Lead 5092","Facility Supplies",2810.84,C1898,0272,OP,2498.83676,2459.203916,1040.0108,N/A,N/A,N/A,1656.146928,1779.2617200000002,1743.845136,N/A,2529.7560000000003,2529.7560000000003,2670.2980000000002,2614.0812,N/A,N/A,2614.0812,2670.2980000000002,2130.054552,N/A,2529.7560000000003,2529.7560000000003,2670.2980000000002,1717.42324,1964.7771599999999,2389.214,1658.3956,2529.7560000000003,N/A,N/A,1040.0108,2670.2980000000002
C190000000,"Lead Acuity","Facility Supplies",5697.53,C1900,0278,OP,5065.10417,4984.768997,2108.0861,N/A,N/A,N/A,3356.9846759999996,3606.53649,3534.7476119999997,N/A,5127.777,5127.777,5412.653499999999,5298.7029,N/A,N/A,5298.7029,5412.653499999999,4317.588234,N/A,5127.777,5127.777,5412.653499999999,3481.1908299999996,3982.5734699999994,4842.9005,3361.5426999999995,5127.777,N/A,N/A,2108.0861,5412.653499999999
C190000001,"Lead Attain Ability","Facility Supplies",6208.59,C1900,0275,OP,5519.43651,5431.895391,2297.1783,N/A,N/A,N/A,3658.1012279999995,3930.03747,3851.8092359999996,N/A,5587.731000000001,5587.731000000001,5898.1605,5773.988700000001,N/A,N/A,5773.988700000001,5898.1605,4704.8695020000005,N/A,5587.731000000001,5587.731000000001,5898.1605,3793.44849,4339.80441,5277.3015,3663.0681,5587.731000000001,N/A,N/A,2297.1783,5898.1605
C190000002,"Lv Leads","Facility Supplies",3942,C1900,0278,OP,3504.438,3448.8558,1458.54,N/A,N/A,N/A,2322.6263999999996,2495.286,2445.6168,N/A,3547.8,3547.8,3744.8999999999996,3666.0600000000004,N/A,N/A,3666.0600000000004,3744.8999999999996,2987.2476,N/A,3547.8,3547.8,3744.8999999999996,2408.562,2755.4579999999996,3350.7,2325.7799999999997,3547.8,N/A,N/A,1458.54,3744.8999999999996
C261300000,"Tract Sealant System","Facility Supplies",505.18,C2613,0272,OP,449.10502,441.981982,186.9166,N/A,N/A,N/A,297.65205599999996,319.77894000000003,313.41367199999996,N/A,454.66200000000003,454.66200000000003,479.921,469.8174,N/A,N/A,469.8174,479.921,382.825404,N/A,454.66200000000003,454.66200000000003,479.921,308.66498,353.12082,429.403,298.0562,454.66200000000003,N/A,N/A,186.9166,479.921
C261700000,"Stent Bili Leng Clso 15 G21813","Facility Supplies",120.03,C2617,0272,OP,106.70667,105.014247,44.4111,N/A,N/A,N/A,70.72167599999999,75.97899,74.466612,N/A,108.027,108.027,114.0285,111.62790000000001,N/A,N/A,111.62790000000001,114.0285,90.958734,N/A,108.027,108.027,114.0285,73.33833,83.90097,102.0255,70.8177,108.027,N/A,N/A,44.4111,114.0285
C261700000,"Stent Bili Leng Clso 15 G21813","Facility Supplies",120.03,C2617,0272,IP,106.70667,105.014247,57.614399999999996,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,108.027,108.027,114.0285,111.62790000000001,Grouper,Grouper,114.0285,114.0285,Grouper,Grouper,108.027,108.027,114.0285,73.33833,83.90097,102.0255,Grouper,108.027,N/A,N/A,57.614399999999996,114.0285
C261700001,"Stent Biliary Leung Clso","Facility Supplies",128.09,C2617,0278,OP,113.87201,112.06594100000001,47.3933,N/A,N/A,N/A,75.47062799999999,81.08097000000001,79.467036,N/A,115.281,115.281,121.68549999999999,119.12370000000001,N/A,N/A,119.12370000000001,121.68549999999999,97.066602,N/A,115.281,115.281,121.68549999999999,78.26299,89.53491,108.8765,75.5731,115.281,N/A,N/A,47.3933,121.68549999999999
C261700001,"Stent Biliary Leung Clso","Facility Supplies",133.23,C2617,0278,IP,118.44147,116.56292699999999,63.950399999999995,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,119.907,119.907,126.56849999999999,123.9039,Grouper,Grouper,126.56849999999999,126.56849999999999,Grouper,Grouper,119.907,119.907,126.56849999999999,81.40352999999999,93.12776999999998,113.24549999999999,Grouper,119.907,N/A,N/A,63.950399999999995,126.56849999999999
C261700002,"Stent Contour Vl","Facility Supplies",346.48,C2617,0278,OP,308.02072000000004,303.135352,128.1976,N/A,N/A,N/A,204.146016,219.32184,214.956192,N/A,311.83200000000005,311.83200000000005,329.156,322.2264,N/A,N/A,322.2264,329.156,262.562544,N/A,311.83200000000005,311.83200000000005,329.156,211.69928000000002,242.18952,294.508,204.4232,311.83200000000005,N/A,N/A,128.1976,329.156
C261700003,"Stent Nephro Uret 10F X 22cm","Facility Supplies",181.88,C2617,0272,OP,161.69132,159.126812,67.2956,N/A,N/A,N/A,107.16369599999999,115.13004,112.83835199999999,N/A,163.692,163.692,172.786,169.1484,N/A,N/A,169.1484,172.786,137.828664,N/A,163.692,163.692,172.786,111.12867999999999,127.13411999999998,154.59799999999998,107.30919999999999,163.692,N/A,N/A,67.2956,172.786
C261700004,"Stent Pancreatic Zimon 5X5","Facility Supplies",112,C2617,0278,OP,99.568,97.9888,41.44,N/A,N/A,N/A,65.9904,70.896,69.48479999999999,N/A,100.8,100.8,106.39999999999999,104.16000000000001,N/A,N/A,104.16000000000001,106.39999999999999,84.87360000000001,N/A,100.8,100.8,106.39999999999999,68.432,78.288,95.2,66.08,100.8,N/A,N/A,41.44,106.39999999999999
C261700004,"Stent Pancreatic Zimon 5X5","Facility Supplies",116.48,C2617,0278,IP,103.55072,101.90835200000001,55.9104,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,104.83200000000001,104.83200000000001,110.65599999999999,108.3264,Grouper,Grouper,110.65599999999999,110.65599999999999,Grouper,Grouper,104.83200000000001,104.83200000000001,110.65599999999999,71.16928,81.41951999999999,99.008,Grouper,104.83200000000001,N/A,N/A,55.9104,110.65599999999999
C261700005,"Stent Plastic Zso","Facility Supplies",105.63,C2617,0278,OP,93.90507,92.41568699999999,39.083099999999995,N/A,N/A,N/A,62.23719599999999,66.86379,65.53285199999999,N/A,95.067,95.067,100.34849999999999,98.2359,N/A,N/A,98.2359,100.34849999999999,80.046414,N/A,95.067,95.067,100.34849999999999,64.53993,73.83537,89.7855,62.32169999999999,95.067,N/A,N/A,39.083099999999995,100.34849999999999
C261700005,"Stent Plastic Zso","Facility Supplies",109.85,C2617,0278,IP,97.65665,96.107765,52.727999999999994,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,98.865,98.865,104.35749999999999,102.1605,Grouper,Grouper,104.35749999999999,104.35749999999999,Grouper,Grouper,98.865,98.865,104.35749999999999,67.11834999999999,76.78514999999999,93.37249999999999,Grouper,98.865,N/A,N/A,52.727999999999994,104.35749999999999
C261700006,"Stent Zimmon Biliary","Facility Supplies",112.29,C2617,0278,OP,99.82581,98.24252100000001,41.5473,N/A,N/A,N/A,66.16126799999999,71.07957,69.664716,N/A,101.061,101.061,106.6755,104.42970000000001,N/A,N/A,104.42970000000001,106.6755,85.09336200000001,N/A,101.061,101.061,106.6755,68.60919,78.49070999999999,95.4465,66.2511,101.061,N/A,N/A,41.5473,106.6755
C261700006,"Stent Zimmon Biliary","Facility Supplies",116.78,C2617,0278,IP,103.81742,102.170822,56.0544,N/A,N/A,N/A,Grouper,Grouper,Grouper,Grouper,105.102,105.102,110.941,108.6054,Grouper,Grouper,110.941,110.941,Grouper,Grouper,105.102,105.102,110.941,71.35258,81.62921999999999,99.263,Grouper,105.102,N/A,N/A,56.0544,110.941
C261800000,"Cryoablation Probe","Facility Supplies",7794.33,C2618,0278,OP,6929.15937,6819.259317,2883.9021,N/A,N/A,N/A,4592.419236,4933.81089,4835.6023319999995,N/A,7014.897,7014.897,7404.6134999999995,7248.726900000001,N/A,N/A,7248.726900000001,7404.6134999999995,5906.543274000001,N/A,7014.897,7014.897,7404.6134999999995,4762.33563,5448.236669999999,6625.1804999999995,4598.6547,7014.897,N/A,N/A,2883.9021,7404.6134999999995
